month,year,station,basin,day_night,size_class,trap,count
8,2008,23,south,N,large,E,0
8,2008,23,south,N,small,A,3
8,2008,23,south,N,small,B,4
8,2008,23,south,N,small,C,0
8,2008,23,south,N,small,D,0
8,2008,23,south,N,small,E,0
8,2008,27,south,D,large,A,1
8,2008,27,south,D,large,B,2
8,2008,27,south,D,large,C,2
8,2008,27,south,D,large,D,0
8,2008,27,south,D,large,E,0
8,2008,27,south,D,small,A,4
8,2008,27,south,D,small,B,0
8,2008,27,south,D,small,C,1
8,2008,27,south,D,small,D,0
8,2008,27,south,D,small,E,0
8,2008,27,south,N,large,A,0
8,2008,27,south,N,large,B,0
8,2008,27,south,N,large,C,0
8,2008,27,south,N,large,D,1
8,2008,27,south,N,large,E,3
8,2008,27,south,N,small,A,3
8,2008,27,south,N,small,B,3
8,2008,27,south,N,small,C,10
8,2008,27,south,N,small,D,30
8,2008,27,south,N,small,E,57
8,2008,41,south,D,large,A,0
8,2008,41,south,D,large,B,0
8,2008,41,south,D,large,C,0
8,2008,41,south,D,large,D,0
8,2008,41,south,D,large,E,0
8,2008,41,south,D,small,A,2
8,2008,41,south,D,small,B,1
8,2008,41,south,D,small,C,0
8,2008,41,south,D,small,D,0
8,2008,41,south,D,small,E,0
8,2008,41,south,N,large,A,2
8,2008,41,south,N,large,B,1
8,2008,41,south,N,large,C,2
8,2008,41,south,N,large,D,0
8,2008,41,south,N,large,E,1
8,2008,41,south,N,small,A,9
8,2008,41,south,N,small,B,2
8,2008,41,south,N,small,C,2
8,2008,41,south,N,small,D,1
8,2008,41,south,N,small,E,1
8,2008,44,south,D,large,A,0
8,2008,44,south,D,large,B,0
8,2008,44,south,D,large,C,0
8,2008,44,south,D,large,D,0
8,2008,44,south,D,large,E,0
8,2008,44,south,D,small,A,51
8,2008,44,south,D,small,B,10
8,2008,44,south,D,small,C,7
8,2008,44,south,D,small,D,13
8,2008,44,south,D,small,E,7
8,2008,44,south,N,large,A,0
8,2008,44,south,N,large,B,4
8,2008,44,south,N,large,C,4
8,2008,44,south,N,large,D,1
8,2008,44,south,N,large,E,0
8,2008,44,south,N,small,A,216
8,2008,44,south,N,small,B,493
8,2008,44,south,N,small,C,191
8,2008,44,south,N,small,D,237
8,2008,44,south,N,small,E,100
8,2008,DN,north,D,large,A,51
8,2008,DN,north,D,large,B,25
8,2008,DN,north,D,large,C,50
8,2008,DN,north,D,large,D,40
8,2008,DN,north,D,large,E,49
8,2008,DN,north,D,small,A,179
8,2008,DN,north,D,small,B,164
8,2008,DN,north,D,small,C,135
8,2008,DN,north,D,small,D,51
8,2008,DN,north,D,small,E,38
8,2008,DN,north,N,large,A,81
8,2008,DN,north,N,large,B,68
8,2008,DN,north,N,large,C,77
8,2008,DN,north,N,large,D,108
8,2008,DN,north,N,large,E,103
8,2008,DN,north,N,small,A,51
8,2008,DN,north,N,small,B,30
8,2008,DN,north,N,small,C,80
8,2008,DN,north,N,small,D,102
8,2008,DN,north,N,small,E,70
6,2009,124,north,D,large,A,65
6,2009,124,north,D,large,B,41
6,2009,124,north,D,large,C,53
6,2009,124,north,D,large,D,48
6,2009,124,north,D,large,E,32
6,2009,124,north,D,small,A,106
6,2009,124,north,D,small,B,80
6,2009,124,north,D,small,C,95
6,2009,124,north,D,small,D,97
6,2009,124,north,D,small,E,121
6,2009,124,north,N,large,A,62
6,2009,124,north,N,large,B,87
6,2009,124,north,N,large,C,58
6,2009,124,north,N,large,D,77
6,2009,124,north,N,large,E,25
6,2009,124,north,N,small,A,162
6,2009,124,north,N,small,B,195
6,2009,124,north,N,small,C,221
6,2009,124,north,N,small,D,158
6,2009,124,north,N,small,E,53
6,2009,128,north,D,large,A,146
6,2009,128,north,D,large,B,149
6,2009,128,north,D,large,C,53
6,2009,128,north,D,large,D,32
6,2009,128,north,D,large,E,43
6,2009,128,north,D,small,A,31
6,2009,128,north,D,small,B,38
6,2009,128,north,D,small,C,8
6,2009,128,north,D,small,D,8
6,2009,128,north,D,small,E,14
6,2009,128,north,N,large,A,194
6,2009,128,north,N,large,B,146
6,2009,128,north,N,large,C,170
6,2009,128,north,N,large,D,187
6,2009,128,north,N,large,E,142
6,2009,128,north,N,small,A,70
6,2009,128,north,N,small,B,40
6,2009,128,north,N,small,C,76
6,2009,128,north,N,small,D,45
6,2009,128,north,N,small,E,32
6,2009,135,east,D,large,A,0
6,2009,135,east,D,large,B,0
6,2009,135,east,D,large,C,0
6,2009,135,east,D,large,D,0
6,2009,135,east,D,large,E,0
6,2009,135,east,D,small,A,2
6,2009,135,east,D,small,B,2
6,2009,135,east,D,small,C,3
6,2009,135,east,D,small,D,0
6,2009,135,east,D,small,E,0
6,2009,135,east,N,large,A,1
6,2009,135,east,N,large,B,1
6,2009,135,east,N,large,C,0
6,2009,135,east,N,large,D,10
6,2009,135,east,N,large,E,0
6,2009,135,east,N,small,A,6
6,2009,135,east,N,small,B,2
6,2009,135,east,N,small,C,1
6,2009,135,east,N,small,D,36
6,2009,135,east,N,small,E,0
6,2009,23,south,D,large,A,0
6,2009,23,south,D,large,B,0
6,2009,23,south,D,large,C,0
6,2009,23,south,D,large,D,1
6,2009,23,south,D,large,E,0
6,2009,23,south,D,small,A,12
6,2009,23,south,D,small,B,0
6,2009,23,south,D,small,C,0
6,2009,23,south,D,small,D,1
6,2009,23,south,D,small,E,0
6,2009,23,south,N,large,A,3
6,2009,23,south,N,large,B,6
6,2009,23,south,N,large,C,4
6,2009,23,south,N,large,D,0
6,2009,23,south,N,large,E,11
6,2009,23,south,N,small,A,2
6,2009,23,south,N,small,B,55
6,2009,23,south,N,small,C,1
6,2009,23,south,N,small,D,4
6,2009,23,south,N,small,E,200
6,2009,27,south,D,large,A,0
6,2009,27,south,D,large,B,0
6,2009,27,south,D,large,C,0
6,2009,27,south,D,large,D,0
6,2009,27,south,D,large,E,0
6,2009,27,south,D,small,A,0
6,2009,27,south,D,small,B,1
6,2009,27,south,D,small,C,2
6,2009,27,south,D,small,D,1
6,2009,27,south,D,small,E,0
6,2009,27,south,N,large,A,0
6,2009,27,south,N,large,B,0
6,2009,27,south,N,large,C,0
6,2009,27,south,N,large,D,0
6,2009,27,south,N,large,E,0
6,2009,27,south,N,small,A,7
6,2009,27,south,N,small,B,10
6,2009,27,south,N,small,C,2
6,2009,27,south,N,small,D,5
6,2009,27,south,N,small,E,4
6,2009,41,south,D,large,A,0
6,2009,41,south,D,large,B,0
6,2009,41,south,D,large,C,0
6,2009,41,south,D,large,D,0
6,2009,41,south,D,large,E,0
6,2009,41,south,D,small,A,2
6,2009,41,south,D,small,B,1
6,2009,41,south,D,small,C,2
6,2009,41,south,D,small,D,0
6,2009,41,south,D,small,E,0
6,2009,41,south,N,large,A,0
6,2009,41,south,N,large,B,0
6,2009,41,south,N,large,C,0
6,2009,41,south,N,large,D,0
6,2009,41,south,N,large,E,0
6,2009,41,south,N,small,A,4
6,2009,41,south,N,small,B,2
6,2009,41,south,N,small,C,7
6,2009,41,south,N,small,D,6
6,2009,41,south,N,small,E,12
6,2009,44,south,D,large,A,2
6,2009,44,south,D,large,B,1
6,2009,44,south,D,large,C,0
6,2009,44,south,D,large,D,0
6,2009,44,south,D,large,E,0
6,2009,44,south,D,small,A,1
6,2009,44,south,D,small,B,5
6,2009,44,south,D,small,C,5
6,2009,44,south,D,small,D,4
6,2009,44,south,D,small,E,3.75
6,2009,44,south,N,large,A,0
6,2009,44,south,N,large,B,0
6,2009,44,south,N,large,C,1
6,2009,44,south,N,large,D,0
6,2009,44,south,N,large,E,1
6,2009,44,south,N,small,A,14
6,2009,44,south,N,small,B,46
6,2009,44,south,N,small,C,22
6,2009,44,south,N,small,D,2
6,2009,44,south,N,small,E,43
6,2009,DN,north,D,large,A,12
6,2009,DN,north,D,large,B,21
6,2009,DN,north,D,large,C,2
6,2009,DN,north,D,large,D,7
6,2009,DN,north,D,large,E,6
6,2009,DN,north,D,small,A,37
6,2009,DN,north,D,small,B,46
6,2009,DN,north,D,small,C,14
6,2009,DN,north,D,small,D,35
6,2009,DN,north,D,small,E,25
6,2009,DN,north,N,large,A,65
6,2009,DN,north,N,large,B,79
6,2009,DN,north,N,large,C,116
6,2009,DN,north,N,large,D,84
6,2009,DN,north,N,large,E,158
6,2009,DN,north,N,small,A,190
6,2009,DN,north,N,small,B,182
6,2009,DN,north,N,small,C,157
6,2009,DN,north,N,small,D,177
6,2009,DN,north,N,small,E,82
8,2009,124,north,D,large,A,0
8,2009,124,north,D,large,B,0
8,2009,124,north,D,large,C,2
8,2009,124,north,D,large,D,4
8,2009,124,north,D,large,E,1
8,2009,124,north,D,small,A,10
8,2009,124,north,D,small,B,21
8,2009,124,north,D,small,C,14
8,2009,124,north,D,small,D,26
8,2009,124,north,D,small,E,21
8,2009,124,north,N,large,A,5
8,2009,124,north,N,large,B,11
8,2009,124,north,N,large,C,24
8,2009,124,north,N,large,D,17
8,2009,124,north,N,large,E,24
8,2009,124,north,N,small,A,4
8,2009,124,north,N,small,B,27
8,2009,124,north,N,small,C,23
8,2009,124,north,N,small,D,18
8,2009,124,north,N,small,E,19
8,2009,128,north,D,large,A,6
8,2009,128,north,D,large,B,6
8,2009,128,north,D,large,C,5
8,2009,128,north,D,large,D,15
8,2009,128,north,D,large,E,8
8,2009,128,north,D,small,A,29
8,2009,128,north,D,small,B,23
8,2009,128,north,D,small,C,9
8,2009,128,north,D,small,D,5
8,2009,128,north,D,small,E,22
8,2009,128,north,N,large,A,167
8,2009,128,north,N,large,B,98
8,2009,128,north,N,large,C,145
8,2009,128,north,N,large,D,74
8,2009,128,north,N,large,E,76
8,2009,128,north,N,small,A,146
8,2009,128,north,N,small,B,273
8,2009,128,north,N,small,C,237
8,2009,128,north,N,small,D,142
8,2009,128,north,N,small,E,204
8,2009,135,east,D,large,A,0
8,2009,135,east,D,large,B,1
8,2009,135,east,D,large,C,0
8,2009,135,east,D,large,D,0
8,2009,135,east,D,large,E,0
8,2009,135,east,D,small,A,3
8,2009,135,east,D,small,B,7
8,2009,135,east,D,small,C,1
8,2009,135,east,D,small,D,0
8,2009,135,east,D,small,E,1
8,2009,135,east,N,large,A,39
8,2009,135,east,N,large,B,73
8,2009,135,east,N,large,C,10
8,2009,135,east,N,large,D,26
8,2009,135,east,N,large,E,47
8,2009,135,east,N,small,A,24.75
8,2009,135,east,N,small,B,35
8,2009,135,east,N,small,C,27
8,2009,135,east,N,small,D,12
8,2009,135,east,N,small,E,25
8,2009,23,south,D,large,A,0
8,2009,23,south,D,large,B,0
8,2009,23,south,D,large,C,0
8,2009,23,south,D,large,D,0
8,2009,23,south,D,large,E,0
8,2009,23,south,D,small,A,4
8,2009,23,south,D,small,B,1
8,2009,23,south,D,small,C,0
8,2009,23,south,D,small,D,0
8,2009,23,south,D,small,E,0
8,2009,23,south,N,large,A,0
8,2009,23,south,N,large,B,0
8,2009,23,south,N,large,C,0
8,2009,23,south,N,large,D,0
8,2009,23,south,N,large,E,0
8,2009,23,south,N,small,A,2
8,2009,23,south,N,small,B,0
8,2009,23,south,N,small,C,1
8,2009,23,south,N,small,D,6
8,2009,23,south,N,small,E,0
8,2009,27,south,D,large,A,0
8,2009,27,south,D,large,B,0
8,2009,27,south,D,large,C,0
8,2009,27,south,D,large,D,0
8,2009,27,south,D,large,E,0
8,2009,27,south,D,small,A,0
8,2009,27,south,D,small,B,0
8,2009,27,south,D,small,C,0
8,2009,27,south,D,small,D,0
8,2009,27,south,D,small,E,0
8,2009,27,south,N,large,A,2
8,2009,27,south,N,large,B,0
8,2009,27,south,N,large,C,0
8,2009,27,south,N,large,D,3
8,2009,27,south,N,large,E,5
8,2009,27,south,N,small,A,2
8,2009,27,south,N,small,B,0
8,2009,27,south,N,small,C,1
8,2009,27,south,N,small,D,6
8,2009,27,south,N,small,E,0
8,2009,41,south,D,large,A,0
8,2009,41,south,D,large,B,1
8,2009,41,south,D,large,C,0
8,2009,41,south,D,large,D,0
8,2009,41,south,D,large,E,0
8,2009,41,south,D,small,A,7
8,2009,41,south,D,small,B,2
8,2009,41,south,D,small,C,4
8,2009,41,south,D,small,D,6
8,2009,41,south,D,small,E,5
8,2009,41,south,N,large,A,2
8,2009,41,south,N,large,B,5
8,2009,41,south,N,large,C,6
8,2009,41,south,N,large,D,9
8,2009,41,south,N,large,E,9
8,2009,41,south,N,small,A,2
8,2009,41,south,N,small,B,10
8,2009,41,south,N,small,C,3
8,2009,41,south,N,small,D,14
8,2009,41,south,N,small,E,16
8,2009,44,south,D,large,A,0
8,2009,44,south,D,large,B,0
8,2009,44,south,D,large,C,0
8,2009,44,south,D,large,D,0
8,2009,44,south,D,large,E,0
8,2009,44,south,D,small,A,3
8,2009,44,south,D,small,B,1
8,2009,44,south,D,small,C,2
8,2009,44,south,D,small,D,2
8,2009,44,south,D,small,E,2
8,2009,44,south,N,large,A,3
8,2009,44,south,N,large,B,3
8,2009,44,south,N,large,C,0
8,2009,44,south,N,large,D,7
8,2009,44,south,N,large,E,3
8,2009,44,south,N,small,A,0
8,2009,44,south,N,small,B,2
8,2009,44,south,N,small,C,5
8,2009,44,south,N,small,D,1
8,2009,44,south,N,small,E,4
8,2009,DN,north,D,large,A,1
8,2009,DN,north,D,large,B,1
8,2009,DN,north,D,large,C,1
8,2009,DN,north,D,large,D,1
8,2009,DN,north,D,large,E,1
8,2009,DN,north,D,small,A,50.2
8,2009,DN,north,D,small,B,50.2
8,2009,DN,north,D,small,C,50.2
8,2009,DN,north,D,small,D,50.2
8,2009,DN,north,D,small,E,50.2
8,2009,DN,north,N,large,A,28
8,2009,DN,north,N,large,B,47
8,2009,DN,north,N,large,C,18
8,2009,DN,north,N,large,D,68
8,2009,DN,north,N,large,E,28
8,2009,DN,north,N,small,A,64
8,2009,DN,north,N,small,B,90
8,2009,DN,north,N,small,C,37
8,2009,DN,north,N,small,D,106
8,2009,DN,north,N,small,E,65
6,2010,124,north,D,large,A,24
6,2010,124,north,D,large,B,0
6,2010,124,north,D,large,C,53
6,2010,124,north,D,large,D,44
6,2010,124,north,D,large,E,50
6,2010,124,north,D,small,A,64
6,2010,124,north,D,small,B,12
6,2010,124,north,D,small,C,93
6,2010,124,north,D,small,D,107
6,2010,124,north,D,small,E,120
6,2010,124,north,N,large,A,31
6,2010,124,north,N,large,B,141
6,2010,124,north,N,large,C,105
6,2010,124,north,N,large,D,91
6,2010,124,north,N,large,E,92
6,2010,124,north,N,small,A,119
6,2010,124,north,N,small,B,126
6,2010,124,north,N,small,C,143
6,2010,124,north,N,small,D,99
6,2010,124,north,N,small,E,140
6,2010,128,north,D,large,A,164
6,2010,128,north,D,large,B,121
6,2010,128,north,D,large,C,21
6,2010,128,north,D,large,D,51
6,2010,128,north,D,large,E,84
6,2010,128,north,D,small,A,33
6,2010,128,north,D,small,B,0
6,2010,128,north,D,small,C,6
6,2010,128,north,D,small,D,28
6,2010,128,north,D,small,E,30
6,2010,128,north,N,large,A,77
6,2010,128,north,N,large,B,41
6,2010,128,north,N,large,C,97
6,2010,128,north,N,large,D,102
6,2010,128,north,N,large,E,83
6,2010,128,north,N,small,A,42
6,2010,128,north,N,small,B,69
6,2010,128,north,N,small,C,57
6,2010,128,north,N,small,D,39
6,2010,128,north,N,small,E,22
6,2010,135,east,D,large,A,1
6,2010,135,east,D,large,B,0
6,2010,135,east,D,large,C,2
6,2010,135,east,D,large,D,14
6,2010,135,east,D,large,E,0
6,2010,135,east,D,small,A,1
6,2010,135,east,D,small,B,2
6,2010,135,east,D,small,C,1
6,2010,135,east,D,small,D,5
6,2010,135,east,D,small,E,0
6,2010,135,east,N,large,A,2
6,2010,135,east,N,large,B,1
6,2010,135,east,N,large,C,2
6,2010,135,east,N,large,D,2
6,2010,135,east,N,large,E,25
6,2010,135,east,N,small,A,0
6,2010,135,east,N,small,B,0
6,2010,135,east,N,small,C,1
6,2010,135,east,N,small,D,0
6,2010,135,east,N,small,E,6
6,2010,23,south,D,large,A,1
6,2010,23,south,D,large,B,0
6,2010,23,south,D,large,C,1
6,2010,23,south,D,large,D,0
6,2010,23,south,D,large,E,0
6,2010,23,south,D,small,A,0
6,2010,23,south,D,small,B,4
6,2010,23,south,D,small,C,4
6,2010,23,south,D,small,D,0
6,2010,23,south,D,small,E,0
6,2010,23,south,N,large,A,0
6,2010,23,south,N,large,B,0
6,2010,23,south,N,large,C,0
6,2010,23,south,N,large,D,3
6,2010,23,south,N,large,E,1
6,2010,23,south,N,small,A,14
6,2010,23,south,N,small,B,1
6,2010,23,south,N,small,C,1
6,2010,23,south,N,small,D,10
6,2010,23,south,N,small,E,13
6,2010,27,south,D,large,A,1
6,2010,27,south,D,large,B,0
6,2010,27,south,D,large,C,4
6,2010,27,south,D,large,D,0
6,2010,27,south,D,large,E,0
6,2010,27,south,D,small,A,2
6,2010,27,south,D,small,B,2
6,2010,27,south,D,small,C,1
6,2010,27,south,D,small,D,1
6,2010,27,south,D,small,E,1
6,2010,27,south,N,large,A,0
6,2010,27,south,N,large,B,0
6,2010,27,south,N,large,C,0
6,2010,27,south,N,large,D,2
6,2010,27,south,N,large,E,1
6,2010,27,south,N,small,A,1
6,2010,27,south,N,small,B,1
6,2010,27,south,N,small,C,1
6,2010,27,south,N,small,D,1
6,2010,27,south,N,small,E,1
6,2010,41,south,D,large,A,1
6,2010,41,south,D,large,B,0
6,2010,41,south,D,large,C,0
6,2010,41,south,D,large,D,0
6,2010,41,south,D,large,E,0
6,2010,41,south,D,small,A,0
6,2010,41,south,D,small,B,1
6,2010,41,south,D,small,C,0
6,2010,41,south,D,small,D,0
6,2010,41,south,D,small,E,0
6,2010,41,south,N,large,A,1
6,2010,41,south,N,large,B,0
6,2010,41,south,N,large,C,0
6,2010,41,south,N,large,D,0
6,2010,41,south,N,large,E,0
6,2010,41,south,N,small,A,0
6,2010,41,south,N,small,B,1
6,2010,41,south,N,small,C,0
6,2010,41,south,N,small,D,0
6,2010,41,south,N,small,E,0
6,2010,44,south,D,large,A,0
6,2010,44,south,D,large,B,0
6,2010,44,south,D,large,C,1
6,2010,44,south,D,large,D,1
6,2010,44,south,D,large,E,0
6,2010,44,south,D,small,A,1
6,2010,44,south,D,small,B,0
6,2010,44,south,D,small,C,0
6,2010,44,south,D,small,D,0
6,2010,44,south,D,small,E,0
6,2010,44,south,N,large,A,1
6,2010,44,south,N,large,B,0
6,2010,44,south,N,large,C,18
6,2010,44,south,N,large,D,1
6,2010,44,south,N,large,E,0
6,2010,44,south,N,small,A,0
6,2010,44,south,N,small,B,0
6,2010,44,south,N,small,C,11
6,2010,44,south,N,small,D,0
6,2010,44,south,N,small,E,1
6,2010,DN,north,D,large,A,8
6,2010,DN,north,D,large,B,43
6,2010,DN,north,D,large,C,7
6,2010,DN,north,D,large,D,20
6,2010,DN,north,D,large,E,80
6,2010,DN,north,D,small,A,19
6,2010,DN,north,D,small,B,42
6,2010,DN,north,D,small,C,8
6,2010,DN,north,D,small,D,43
6,2010,DN,north,D,small,E,43
6,2010,DN,north,N,large,A,111
6,2010,DN,north,N,large,B,114
6,2010,DN,north,N,large,C,95
6,2010,DN,north,N,large,D,99
6,2010,DN,north,N,large,E,114
6,2010,DN,north,N,small,A,108
6,2010,DN,north,N,small,B,126
6,2010,DN,north,N,small,C,46
6,2010,DN,north,N,small,D,47
6,2010,DN,north,N,small,E,68
8,2010,124,north,D,large,A,5
8,2010,124,north,D,large,B,3
8,2010,124,north,D,large,C,1
8,2010,124,north,D,large,D,46
8,2010,124,north,D,large,E,53
8,2010,124,north,D,small,A,7
8,2010,124,north,D,small,B,12
8,2010,124,north,D,small,C,23
8,2010,124,north,D,small,D,6
8,2010,124,north,D,small,E,12
8,2010,124,north,N,large,A,105
8,2010,124,north,N,large,B,61
8,2010,124,north,N,large,C,90
8,2010,124,north,N,large,D,100
8,2010,124,north,N,large,E,85
8,2010,124,north,N,small,A,172
8,2010,124,north,N,small,B,100
8,2010,124,north,N,small,C,96
8,2010,124,north,N,small,D,81
8,2010,124,north,N,small,E,119
8,2010,128,north,D,large,A,6
8,2010,128,north,D,large,B,1
8,2010,128,north,D,large,C,0
8,2010,128,north,D,large,D,2
8,2010,128,north,D,large,E,2
8,2010,128,north,D,small,A,42
8,2010,128,north,D,small,B,33
8,2010,128,north,D,small,C,33
8,2010,128,north,D,small,D,33
8,2010,128,north,D,small,E,33
8,2010,128,north,N,large,A,128
8,2010,128,north,N,large,B,97
8,2010,128,north,N,large,C,83
8,2010,128,north,N,large,D,139
8,2010,128,north,N,large,E,125
8,2010,128,north,N,small,A,62
8,2010,128,north,N,small,B,61
8,2010,128,north,N,small,C,46
8,2010,128,north,N,small,D,60
8,2010,128,north,N,small,E,87
8,2010,135,east,D,large,A,0
8,2010,135,east,D,large,B,1
8,2010,135,east,D,large,C,3
8,2010,135,east,D,large,D,0
8,2010,135,east,D,large,E,0
8,2010,135,east,D,small,A,4
8,2010,135,east,D,small,B,12
8,2010,135,east,D,small,C,8
8,2010,135,east,D,small,D,20
8,2010,135,east,D,small,E,6
8,2010,135,east,N,large,A,117
8,2010,135,east,N,large,B,55
8,2010,135,east,N,large,C,22
8,2010,135,east,N,large,D,39
8,2010,135,east,N,large,E,81
8,2010,135,east,N,small,A,36
8,2010,135,east,N,small,B,51
8,2010,135,east,N,small,C,48
8,2010,135,east,N,small,D,103
8,2010,135,east,N,small,E,52
8,2010,23,south,D,large,A,0
8,2010,23,south,D,large,B,0
8,2010,23,south,D,large,C,0
8,2010,23,south,D,large,D,1
8,2010,23,south,D,large,E,0
8,2010,23,south,D,small,A,0
8,2010,23,south,D,small,B,1
8,2010,23,south,D,small,C,0
8,2010,23,south,D,small,D,0
8,2010,23,south,D,small,E,0
8,2010,23,south,N,large,A,5
8,2010,23,south,N,large,B,6
8,2010,23,south,N,large,C,5
8,2010,23,south,N,large,D,3
8,2010,23,south,N,large,E,11
8,2010,23,south,N,small,A,4
8,2010,23,south,N,small,B,19
8,2010,23,south,N,small,C,18
8,2010,23,south,N,small,D,6
8,2010,23,south,N,small,E,10
8,2010,27,south,D,large,A,0
8,2010,27,south,D,large,B,0
8,2010,27,south,D,large,C,0
8,2010,27,south,D,large,D,0
8,2010,27,south,D,large,E,0
8,2010,27,south,D,small,A,2
8,2010,27,south,D,small,B,1
8,2010,27,south,D,small,C,3
8,2010,27,south,D,small,D,0
8,2010,27,south,D,small,E,0
8,2010,27,south,N,large,A,4
8,2010,27,south,N,large,B,20
8,2010,27,south,N,large,C,1
8,2010,27,south,N,large,D,4
8,2010,27,south,N,large,E,8
8,2010,27,south,N,small,A,5
8,2010,27,south,N,small,B,13
8,2010,27,south,N,small,C,3
8,2010,27,south,N,small,D,3
8,2010,27,south,N,small,E,52
8,2010,41,south,D,large,A,0
8,2010,41,south,D,large,B,0
8,2010,41,south,D,large,C,0
8,2010,41,south,D,large,D,0
8,2010,41,south,D,large,E,0
8,2010,41,south,D,small,A,5
8,2010,41,south,D,small,B,0
8,2010,41,south,D,small,C,1
8,2010,41,south,D,small,D,0
8,2010,41,south,D,small,E,0
8,2010,41,south,N,large,A,2
8,2010,41,south,N,large,B,1
8,2010,41,south,N,large,C,1
8,2010,41,south,N,large,D,4
8,2010,41,south,N,large,E,6
8,2010,41,south,N,small,A,2
8,2010,41,south,N,small,B,6
8,2010,41,south,N,small,C,0
8,2010,41,south,N,small,D,1
8,2010,41,south,N,small,E,11
8,2010,44,south,D,large,A,0
8,2010,44,south,D,large,B,1
8,2010,44,south,D,large,C,0
8,2010,44,south,D,large,D,0
8,2010,44,south,D,large,E,1
8,2010,44,south,D,small,A,7
8,2010,44,south,D,small,B,42
8,2010,44,south,D,small,C,32
8,2010,44,south,D,small,D,23
8,2010,44,south,D,small,E,14
8,2010,44,south,N,large,A,9
8,2010,44,south,N,large,B,42
8,2010,44,south,N,large,C,15
8,2010,44,south,N,large,D,8
8,2010,44,south,N,large,E,9
8,2010,44,south,N,small,A,50
8,2010,44,south,N,small,B,50
8,2010,44,south,N,small,C,34
8,2010,44,south,N,small,D,75
8,2010,44,south,N,small,E,68
8,2010,DN,north,D,large,A,29
8,2010,DN,north,D,large,B,4
8,2010,DN,north,D,large,C,37
8,2010,DN,north,D,large,D,14
8,2010,DN,north,D,large,E,9
8,2010,DN,north,D,small,A,273
8,2010,DN,north,D,small,B,4
8,2010,DN,north,D,small,C,238
8,2010,DN,north,D,small,D,54
8,2010,DN,north,D,small,E,142
8,2010,DN,north,N,large,A,98
8,2010,DN,north,N,large,B,63
8,2010,DN,north,N,large,C,51
8,2010,DN,north,N,large,D,62
8,2010,DN,north,N,large,E,76
8,2010,DN,north,N,small,A,115
8,2010,DN,north,N,small,B,97
8,2010,DN,north,N,small,C,79
8,2010,DN,north,N,small,D,158
8,2010,DN,north,N,small,E,106
6,2011,124,north,D,large,A,142
6,2011,124,north,D,large,B,133
6,2011,124,north,D,large,C,148
6,2011,124,north,D,large,D,146
6,2011,124,north,D,large,E,159
6,2011,124,north,D,small,A,171
6,2011,124,north,D,small,B,175
6,2011,124,north,D,small,C,166
6,2011,124,north,D,small,D,237
6,2011,124,north,D,small,E,234
6,2011,124,north,N,large,A,123
6,2011,124,north,N,large,B,114
6,2011,124,north,N,large,C,154
6,2011,124,north,N,large,D,134
6,2011,124,north,N,large,E,139
6,2011,124,north,N,small,A,235
6,2011,124,north,N,small,B,93
6,2011,124,north,N,small,C,142
6,2011,124,north,N,small,D,177
6,2011,124,north,N,small,E,166
6,2011,128,north,D,large,A,76
6,2011,128,north,D,large,B,32
6,2011,128,north,D,large,C,55
6,2011,128,north,D,large,D,77
